Price,Area,Bedrooms,Bathrooms,Property_Type,Furnishing,Latitude,Longitude,Locality,Nearest_Hospital_km,Nearest_School_km,Nearest_Metro_km,Nearest_Bus_Stop_km,Nearest_Park_km,Nearest_Mall_km,Crime_Rate,Population_Density,Literacy_Rate,Household_Count,AQI,PM2.5,PM10,Price_Per_Sqft,Price_Per_Sqft_Outlier,Price_Tier,Is_Well_Connected,Amenity_Access_Score,Price_vs_Locality_Median_Pct,Price_Outlier,price_per_sqft,price_per_bhk,price_per_bathroom,area_per_bhk,bhk_bathroom_ratio,log_price,log_area,distance_to_city_center,distance_to_major_transit,distance_to_railway,distance_to_metro_station,locality_median_price,locality_mean_price,locality_listing_count,locality_price_std,locality_median_area,area_x_distance,nearest_upcoming_infra_km,infra_completion_status,months_since_milestone,nearest_infra_name,predicted_price,fair_price_score,fair_price_label,price_difference,price_difference_pct,affordability_index,investment_score
7000000,975,2,2,Apartment,Unfurnished,19.37080002,72.8146286,Vasai,2.61876661252338,1.6781211714374638,3.939068233459756,0.9279028028303236,2.929451824561479,6.673030266012383,143.81270903010034,1152.1358040645064,79.43577605167191,550000.0,118.82455984395762,51.48660802634204,93.72796965783874,7179.48717948718,False,Mid-Range,0,12.6,26.9,False,7179.48717948718,3500000.0,3500000.0,487.5,1.0,15.76142084987672,6.883462586413092,47.975131671199456,16.395372916982485,26.609528474437898,26.54371265919888,4695151.0,5772837.202702703,148,3105680.9768575355,783.0,46775.75337941947,20.67,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),6281460.040786684,89.7,Above Market,-718539.9592133164,-10.3,7.5,38.1
17400000,617,1,1,Apartment,Unfurnished,19.06934547,72.84912109,Bandra,2.863095689847256,1.4134732027369823,4.464530414813211,1.3969121895035264,1.4947097919035426,8.07533227802783,162.5668449197861,20954.14122779183,91.16348970295483,2100000.0,128.71062810653325,68.63212772290373,97.32743106760144,28200.97244732577,False,Premium,0,12.7,-42.4,False,28200.97244732577,17400000.0,17400000.0,617.0,1.0,16.67198082165602,6.42648845745769,14.475806396767824,1.908100608667635,1.908100608667635,3.798682660774529,60535795.0,74342789.99350649,154,51830642.74713482,1414.0,8931.572546805748,1.64,Under Construction,25.8,Mumbai-Ahmedabad High Speed Rail (Bullet Train),15711542.38809698,90.3,Above Market,-1688457.6119030192,-9.7,1.6,72.3
17200000,1007,2,2,Apartment,Semi-Furnished,19.05723953,72.91270447,Chembur,4.21918140458179,2.0472524141967257,10.507659034528851,1.2585772617551148,3.5517079000805603,9.325997473985268,162.5668449197861,23750.122762864747,90.69744917964285,2100000.0,133.86516599941962,67.31117567539658,106.45284550780214,17080.436941410127,False,Premium,0,6.7,-24.3,False,17080.436941410127,8600000.0,8600000.0,503.5,1.0,16.660419999923214,6.915723448631314,15.375842683101634,7.62687053009612,3.8946631286974607,3.2614461509787698,18400000.0,28266655.789473683,171,30541086.434238162,884.0,15483.473581883345,4.74,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),19805586.77334682,115.1,Underpriced,2605586.773346819,15.1,1.8,75.1
12600000,790,1,1,Apartment,Semi-Furnished,19.05723953,72.91270447,Chembur,4.21918140458179,2.0472524141967257,10.507659034528851,1.2585772617551148,3.5517079000805603,9.325997473985268,162.5668449197861,17850.61078933235,88.83576008554984,2100000.0,146.40170222266303,69.19494077708494,101.76404596884512,15949.367088607594,False,Premium,0,6.7,-29.3,False,15949.367088607594,12600000.0,12600000.0,790.0,1.0,16.349207451286784,6.673297967767654,15.375842683101634,7.62687053009612,3.8946631286974607,3.2614461509787698,18400000.0,28266655.789473683,171,30541086.434238162,884.0,12146.915719650291,4.74,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),13967398.331000295,110.9,Below Market,1367398.3310002945,10.9,2.0,74.3
14800000,810,1,1,Apartment,Semi-Furnished,19.15528488,72.94150543,Bhandup,0.6723901261646942,1.131105350335538,4.549211869110261,0.1768217680196767,1.9374400564878864,5.693186958494097,162.5668449197861,17910.271434584618,88.1762066863577,2100000.0,132.89230867760222,59.853547190045575,110.75152179437598,18271.604938271605,False,Premium,1,45.5,25.3,False,18271.604938271605,14800000.0,14800000.0,810.0,1.0,16.51013780630191,6.698268054115413,26.424660527350337,4.956100022147251,4.956100022147251,8.418115477170675,8550000.0,11075400.0,62,5247814.437942901,600.0,21403.975027153774,4.47,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),10500876.353553325,71.0,Overpriced,-4299123.646446675,-29.0,8.6,65.6
21500000,801,1,2,Apartment,Semi-Furnished,19.11876488,72.85184479,Andheri,3.377642448020997,0.7697356035199477,3.455475389226803,0.8318671226734643,2.816324613066322,5.486044763105873,162.5668449197861,19437.293965816272,87.96650490456085,2100000.0,127.9272628990126,65.26442609067084,104.83645664664328,26841.4481897628,False,Luxury,0,18.3,7.4,False,26841.448189762796,21500000.0,10750000.0,801.0,0.5,16.88356353960952,6.687108607866515,19.974019718072984,0.5401156573002852,5.8935647799520385,0.5401156573002852,22500000.0,30097510.591639873,311,25834974.450982578,945.0,15999.18979417646,4.02,Completed,29.6,Mumbai Metro Line 7 (Dahisar E-Andheri E),17488028.555117458,81.3,Overpriced,-4011971.444882542,-18.7,2.2,48.5
47300000,1250,2,2,Apartment,Furnished,18.91588974,72.82678223,Colaba,1.9134510829769524,2.0672549091031494,5.814864380314434,1.5047632052799784,0.8358324100467923,1.4466063696502602,306.4516129032258,27703.35005931427,91.2896204497386,850000.0,131.94734756017388,67.10957051913803,117.49495239808726,37840.0,False,Luxury,0,19.6,-2.8,False,37840.0,23650000.0,23650000.0,625.0,1.0,17.67202087460381,7.1316985104669115,2.81238180965675,2.81238180965675,2.1476525416431316,20.454126324387712,31650000.0,83450000.0,4,118810675.726833,950.0,3515.4772620709373,5.63,Completed,27.5,Mumbai Coastal Road (South),47360439.214027464,100.1,Fairly Priced,60439.21402746439,0.1,1.5,51.0
235000000,4000,4,3,Apartment,Furnished,18.99214363,72.82106781,Worli,3.184422721451501,0.8492645703887003,7.190583901383035,0.8580861138200784,1.699145794354488,2.4552284359769643,306.4516129032258,29025.176285991543,89.17938133835635,850000.0,156.11274570469195,61.34039926152737,114.05863464228744,58750.0,False,Luxury,0,19.7,26.3,False,58750.0,58750000.0,78333333.33333333,1000.0,1.3333333333333333,19.275096076363752,8.294299608857235,6.014959386661192,4.0046792099024175,4.0046792099024175,12.849573292713082,85000000.0,94954545.45454545,11,84867972.32921691,1350.0,24059.83754664477,3.34,Completed,27.5,Mumbai Coastal Road (South),227988005.7646861,97.0,Fairly Priced,-7011994.235313892,-3.0,0.7,52.1
12300000,1100,2,2,Apartment,Unfurnished,19.21543884,72.83695984,Kandivali,2.533468733360881,1.964096081673874,7.776462681465265,1.5078585634573636,2.67362813193426,2.8680368502213662,162.5668449197861,21035.76171852929,90.68133139230729,2100000.0,131.55210909766444,65.24189282827729,111.17664652118523,11181.818181818182,False,Premium,0,10.0,-43.4,False,11181.818181818182,6150000.0,6150000.0,550.0,1.0,16.325109901643454,7.00397413672268,30.65002452706156,2.5501157381205317,14.93224145860453,9.494105885678474,15000000.0,17766811.197492164,319,11252444.426703904,758.0,33715.02697976772,3.28,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),19049926.89000334,154.9,Underpriced,6749926.890003338,54.9,3.9,62.8
12500000,867,2,1,Apartment,Unfurnished,19.15186501,72.94094849,Bhandup,1.0358507639718937,0.7465048314572742,4.868774532348003,0.34848857983981,1.568408642700725,5.645310780662486,162.5668449197861,21254.624898125367,90.3081129139341,2100000.0,124.21021429598954,67.22504821199188,106.54453643596248,14417.53171856978,False,Premium,1,34.5,-1.1,False,14417.53171856978,6250000.0,12500000.0,433.5,2.0,16.341239282272525,6.7661917146603505,26.05543194991767,5.265826182870414,5.265826182870414,8.048179273983195,8550000.0,11075400.0,62,5247814.437942901,600.0,22590.05950057862,4.51,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),14713702.301592289,117.7,Underpriced,2213702.3015922885,17.7,8.0,74.3
16000000,1050,2,2,Apartment,Unfurnished,19.22642326,72.85480499,Borivali,3.788695979747219,1.6906061181706542,8.052397680175233,0.5606368520482439,3.2808107515642098,4.117314385994281,162.5668449197861,20189.14227135565,87.80093062056476,2100000.0,145.6535578396185,65.65491820474898,99.60703725216612,15238.09523809524,False,Premium,0,15.6,-28.6,False,15238.095238095239,8000000.0,8000000.0,525.0,1.0,16.588099342704055,6.957497370876951,31.9355505600121,0.33080247963679643,13.466955443825404,11.203509020533252,16150000.0,22296926.05102041,196,17729875.81262337,855.0,33532.328088012706,4.91,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),19099676.469952196,119.4,Underpriced,3099676.469952196,19.4,3.5,55.0
16500000,820,2,2,Apartment,Unfurnished,19.15069199,72.9370575,Bhandup,1.359622839739289,0.6609189609638368,4.841903125394752,0.7394246391572216,1.5664192213377282,5.247704658291432,162.5668449197861,19694.08166372968,87.96637595866501,2100000.0,131.55860836167665,60.28752199457423,108.54316487933652,20121.9512195122,False,Premium,0,25.5,38.0,False,20121.951219512193,8250000.0,8250000.0,410.0,1.0,16.61887099947687,6.710523109452428,25.765355219472575,5.646809988189379,5.646809988189379,7.763266382288915,8550000.0,11075400.0,62,5247814.437942901,600.0,21127.59127996751,4.16,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),13430633.62637208,81.4,Overpriced,-3069366.3736279197,-18.6,4.3,67.7
12591300,1115,2,2,Apartment,Unfurnished,19.21505547,72.83695984,Kandivali,2.5458043223211297,1.996329644820787,7.783834725467597,1.5082271147108572,2.6312575187966267,2.827131516156279,162.5668449197861,19124.91428278585,91.15521613478894,2100000.0,145.93488928978218,70.94356674290053,105.47268142797724,11292.645739910316,False,Premium,0,10.0,-42.8,False,11292.645739910315,6295650.0,6295650.0,557.5,1.0,16.348516736662674,7.017506142941256,30.607396263653023,2.575186235387266,14.92297090040176,9.45250251576958,15000000.0,17766811.197492164,319,11252444.426703904,758.0,34127.24683397312,3.23,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),20387430.75544726,161.9,Underpriced,7796130.755447261,61.9,3.9,64.2
16000000,1050,2,2,Apartment,Unfurnished,19.22370148,72.8505249,Borivali,3.451721050582348,1.6848013271119489,8.317283172326357,0.2945990647256785,3.408057148771673,3.7250159151545374,162.5668449197861,22891.77593469558,90.97908557565523,2100000.0,148.27710878023473,59.998958525552034,110.69672734932963,15238.09523809524,False,Premium,1,24.3,-28.6,False,15238.095238095239,8000000.0,8000000.0,525.0,1.0,16.588099342704055,6.957497370876951,31.607863632304376,0.8612535026871164,13.796574906954163,10.766746666751212,16150000.0,22296926.05102041,196,17729875.81262337,855.0,33188.256813919594,4.46,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),19163496.58768708,119.8,Underpriced,3163496.587687079,19.8,5.1,55.4
15700000,1050,2,2,Apartment,Unfurnished,19.22346878,72.85292816,Borivali,3.4398120797058054,1.5044274290457251,8.078283301004669,0.1837445154298257,3.509995742536893,3.7502628381043257,162.5668449197861,19840.31429886624,88.66780977775001,2100000.0,136.6505381393914,62.17437255243208,106.02520798565246,14952.380952380952,False,Premium,1,33.0,-30.0,False,14952.380952380952,7850000.0,7850000.0,525.0,1.0,16.5691713340128,6.957497370876951,31.595653426974344,0.7129145292899582,13.548394852396322,10.826891279846633,16150000.0,22296926.05102041,196,17729875.81262337,855.0,33175.43609832306,4.53,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),18834530.08901332,120.0,Underpriced,3134530.0890133195,20.0,7.3,55.4
11900000,825,2,2,Apartment,Unfurnished,19.25040054,72.86489868,Dahisar,3.328691010778,2.689860181751281,6.600327538411355,0.6406679310194536,2.4621993924183383,4.8194926907599385,162.5668449197861,20952.548308946847,87.90799987783417,2100000.0,148.7516685318632,64.54582838214027,100.81251937295195,14424.242424242424,False,Premium,0,13.6,-32.5,False,14424.242424242424,5950000.0,5950000.0,412.5,1.0,16.29204904211537,6.716594773520978,34.675078574583395,2.5514400130949837,13.661212638969483,14.072125535411468,13650000.0,24315873.684210528,38,66151230.91727909,647.5,28606.939824031302,7.78,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),14798390.336564813,124.4,Underpriced,2898390.336564813,24.4,3.4,53.9
17500000,900,2,2,Apartment,Unfurnished,19.0572319,72.90479279,Chembur,3.474196377687341,1.7249168576284937,10.44161134720648,1.3880898187034956,4.013138845971075,10.1539651776306,162.5668449197861,22961.132617735217,90.73556552615406,2100000.0,152.74292019903123,68.9176140551655,111.79049537283342,19444.444444444445,False,Premium,0,6.9,-13.8,False,19444.444444444445,8750000.0,8750000.0,450.0,1.0,16.677711496036597,6.803505257608338,14.95267254764204,6.796101552261044,3.1689133472614204,3.2556205432947887,18400000.0,28266655.789473683,171,30541086.434238162,884.0,13457.405292877836,3.92,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),19620969.434773237,112.1,Below Market,2120969.4347732365,12.1,1.6,75.1
11400000,900,2,2,Apartment,Semi-Furnished,19.20111275,72.86708069,Kandivali,2.0324227434762445,0.4943172071585566,5.880719137980536,0.9756479809167926,3.062588336505874,2.631462298149205,162.5668449197861,21707.861337498725,87.60469465680092,2100000.0,151.25254741959515,65.50339555730487,101.51111200595558,12666.666666666666,False,Mid-Range,0,23.4,-35.8,False,12666.666666666666,5700000.0,5700000.0,450.0,1.0,16.249124001084017,6.803505257608338,29.245581047874552,3.2659345033098237,11.529666952474228,8.97059165916608,15000000.0,17766811.197492164,319,11252444.426703904,758.0,26321.022943087097,3.67,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),16926732.338440996,148.5,Underpriced,5526732.338440996,48.5,6.7,61.3
260000000,3990,4,3,Apartment,Semi-Furnished,18.92245293,72.83255768,Colaba,2.58058590539519,2.455479584576828,6.11293716691413,1.1902315789329927,1.267342983947973,0.9801089275851512,306.4516129032258,29902.34207507524,92.14846515862334,850000.0,151.04140883900038,62.64509584768384,103.69870044746804,65162.90726817043,True,Luxury,0,18.7,67.4,False,65162.90726817043,65000000.0,86666666.66666667,997.5,1.3333333333333333,19.376192192825954,8.291797105048733,1.9535744857469353,1.9535744857469353,1.525324887405701,19.572789892227735,31650000.0,83450000.0,4,118810675.726833,950.0,7794.762198130272,5.19,Completed,27.5,Mumbai Coastal Road (South),115698853.21312346,44.5,Overpriced,-144301146.78687656,-55.5,0.5,40.9
30100000,1270,2,2,Apartment,Semi-Furnished,19.03731155,72.87870789,Wadala,0.587785755795416,1.8921842959610624,8.927566056359748,2.0110951586778096,3.5543167126066755,9.306498817496882,306.4516129032258,29066.16572658821,89.75842379127319,850000.0,148.14780618922845,63.15514154346671,111.31464293258526,23700.7874015748,False,Luxury,0,15.1,-17.6,False,23700.787401574802,15050000.0,15050000.0,635.0,1.0,17.220035762941695,7.147559271189454,11.756080366511425,3.9068188094488345,3.9068188094488345,5.988625169183125,29800000.0,31105857.77227723,101,18180589.665128328,977.0,14930.222065469508,3.07,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),29435070.44590786,97.8,Fairly Priced,-664929.554092139,-2.2,2.8,73.0
32000000,1220,2,2,Apartment,Semi-Furnished,19.14013863,72.8083725,Andheri,3.59964797779286,1.667320870490049,3.1579680256943456,0.8501278622969003,2.3975895118643704,3.200425578795393,162.5668449197861,20424.233525915886,90.0453907836885,2100000.0,152.37821271065005,68.54562550326933,101.88922019301702,26229.508196721312,False,Luxury,0,14.9,4.9,False,26229.508196721312,16000000.0,16000000.0,610.0,1.0,17.281246492014,7.107425474110705,22.45838843659597,4.632738168102855,10.103250622193096,1.2955764752559566,22500000.0,30097510.591639873,311,25834974.450982578,945.0,27399.233892647084,5.87,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),27853259.07855376,87.0,Above Market,-4146740.9214462414,-13.0,1.8,48.3
29600000,1450,3,3,Apartment,Semi-Furnished,19.22050476,72.97569275,Thane,4.343506438222736,1.8322383121988155,2.8493544578073227,0.3981647348839949,2.212530930637614,10.368044354565656,106.3063063063063,9866.70403843308,89.03908188717875,2400000.0,139.88451583563395,61.42202813128726,89.44883036365134,20413.793103448275,False,Luxury,1,20.8,47.8,False,20413.793103448275,9866666.666666666,9866666.666666666,483.3333333333333,1.0,17.20328495307807,7.280008252884188,34.51504568404205,3.836754332619052,3.836754332619052,16.507770379994962,12100000.0,14701681.963855421,581,11855946.840707226,900.0,50046.81624186097,10.13,Under Construction,32.8,Goregaon-Mulund Link Road (GMLR),23902260.667395983,80.8,Overpriced,-5697739.332604017,-19.2,3.3,63.3
3500000,836,2,1,Apartment,Semi-Furnished,19.15496826,73.23058319,Badlapur,2.717082309451502,2.288198633177202,4.963050116868272,0.8921745706250744,1.9917413625135287,9.780525675214196,106.3063063063063,10776.118528714249,86.6279095739554,2400000.0,119.95313529664575,50.29743140088602,102.45090671571693,4186.602870813397,False,Budget,0,12.1,9.4,False,4186.602870813397,1750000.0,3500000.0,418.0,2.0,15.068273812173887,6.729824070489475,47.92533446587056,21.91281373009171,14.03718872913446,34.68896999456508,2750000.0,2840447.3684210526,38,938485.3437312129,680.0,40065.57961346779,24.83,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),4263550.106955301,121.8,Underpriced,763550.106955301,21.8,12.8,60.7
47700000,1720,3,4,Apartment,Semi-Furnished,19.03731155,72.87870789,Wadala,0.587785755795416,1.8921842959610624,8.927566056359748,2.0110951586778096,3.5543167126066755,9.306498817496882,306.4516129032258,28604.263712423155,91.1116159136325,850000.0,151.97124697537993,71.05643746490726,118.17616064600114,27732.558139534885,False,Luxury,0,15.1,-3.5,False,27732.558139534885,15900000.0,11925000.0,573.3333333333334,0.75,17.68044197682293,7.450660796211539,11.756080366511425,3.9068188094488345,3.9068188094488345,5.988625169183125,29800000.0,31105857.77227723,101,18180589.665128328,977.0,20220.45823039965,3.07,Under Construction,23.6,Mumbai Metro Line 3 (Colaba-Bandra-SEEPZ),49617780.25512726,104.0,Fairly Priced,1917780.2551272586,4.0,2.4,74.2
19900000,744,2,2,Apartment,Unfurnished,19.19340515,72.83309937,Malad,1.7680974278259405,2.2143250234222176,8.18019956852764,0.9836949605522004,0.7271925436106199,1.244533443575308,162.5668449197861,18964.49660087069,88.14034805916543,2100000.0,151.519641214663,56.35371589436132,112.92743650282816,26747.31182795699,False,Premium,0,23.7,44.5,False,26747.31182795699,9950000.0,9950000.0,372.0,1.0,16.806230339945976,6.61338421837956,28.200734623597626,4.650923441670124,14.286420497126786,7.015902000480381,15500000.0,18181731.137724552,167,13519048.243509963,845.0,20981.346559956633,0.88,Completed,29.6,Mumbai Metro Line 2A (Dahisar-DN Nagar),18012697.02205009,90.5,Above Market,-1887302.9779499099,-9.5,2.7,52.5
9500000,1100,2,2,Apartment,Furnished,19.0134716,73.09909058,Kamothe,1.345875203649532,1.0491292328763218,8.18733014163849,0.2356697293047367,2.7184970101299704,3.0452584932485105,215.3846153846154,1640.992479928,84.15181362001144,520000.0,109.65851345478885,55.75483343855492,83.42114718001515,8636.363636363636,False,Mid-Range,1,35.0,-1.0,False,8636.363636363636,4750000.0,4750000.0,550.0,1.0,16.066802461833923,7.00397413672268,28.902212579844697,3.3031091531896704,3.3031091531896704,21.60704053296442,8653600.0,8883121.333333334,75,2782737.5484570577,1070.0,31792.43383782917,6.3,Under Construction,30.8,Navi Mumbai Metro Line 1 (Belapur-Pendhar),11158781.392066784,117.5,Underpriced,1658781.3920667842,17.5,13.6,73.2
